reg,opus,epoch,val_loss,val_acc,loss,acc
0.0,127,0,4.1609175600077775,0.1253393665158371,4.077432891689504,0.11963035997543608
0.0,127,1,4.1684167197387145,0.1253393665158371,3.9651067730667227,0.12450218458974997
0.0,127,2,4.183651700602398,0.1253393665158371,3.960627226441798,0.12573947338068683
0.0,127,3,4.170272659716024,0.1253393665158371,3.9520675074319915,0.1265127788732939
0.0,127,4,4.185400339273306,0.1253393665158371,3.951931977638009,0.1276727371147972
0.0,127,5,4.187265980837032,0.1253393665158371,3.948447275137775,0.12697676216989523
0.0,130,0,3.7201220896336937,0.15300324675324675,4.117281459580591,0.11894255925709325
0.0,130,1,3.7431965772207683,0.15300324675324675,4.004642490566235,0.12265219258883403
0.0,130,2,3.7354853958278507,0.15300324675324675,3.9974144222055896,0.1253075090791304
0.0,130,3,3.746627191444496,0.15300324675324675,3.9953851274550463,0.12440938732476864
0.0,130,4,3.7472430049598993,0.15300324675324675,3.9939063372655386,0.12511226521925886
0.0,130,5,3.7515495164053783,0.15300324675324675,4.015771100240765,0.12483892381933723
0.0,131,0,3.9881413888445847,0.13155833987071353,4.092020542028626,0.11975390885427149
0.0,131,1,4.027077366807261,0.13155833987071353,3.987381371665493,0.12437791449712583
0.0,131,2,4.041269018207571,0.13155833987071353,3.9800005166983454,0.12633723892002038
0.0,131,3,4.040612281629044,0.1311667971925616,3.97213916630201,0.12645479838960413
0.0,131,4,4.050396670749996,0.13155833987071353,3.987982338099575,0.12766957953102215
0.0,131,5,4.034407941083378,0.13586530934788793,3.9483038931880663,0.1310396175439597
0.0,131,6,4.003681438829904,0.14212999217498087,3.9265734736338938,0.13433128257552035
0.0,131,7,3.996952203819317,0.14252153487647057,3.9080532645771853,0.13703515028602264
0.0,131,8,4.012103681370161,0.1389976507585172,3.8968464134675527,0.13852423684518023
0.0,131,9,3.9818033363638023,0.14917776040505318,3.879701422899465,0.14205102081386464
0.0,131,10,3.9724492472228166,0.14722004702012803,3.8609525297842753,0.14530349936159787
0.0,131,11,3.9271070742476426,0.15270164448508267,3.8142161302335946,0.15282730514722967
0.0,131,12,3.8937035213715414,0.16053249805687272,3.7736245754618194,0.15772561620753164
0.0,131,13,3.881811442184747,0.154267815206442,3.749525172335119,0.16121321368596553
0.0,131,14,3.880453948407035,0.15896632735885113,3.7157843538322646,0.16693444100882904
0.0,131,15,3.841128832862633,0.169146436990801,3.6641129609152854,0.17571221442846507
0.0,131,16,3.823348355648008,0.1660140955422479,3.614236981663483,0.18307927427032047
0.0,131,17,3.842899786277777,0.17541111984123173,3.5672318982668787,0.19330694777258578
0.0,131,18,3.8310273770905137,0.18089271736453078,3.5261932560687406,0.19832281829429657
0.0,131,19,3.8230859917780338,0.1887235708750592,3.4856157914248422,0.20204553470138734
0.0,131,20,3.8526419290081075,0.19224745503093643,3.4445544905019565,0.2105881892005414
0.0,131,21,3.851822870638376,0.18363351605908423,3.4044969879192095,0.21787687605722436
0.0,131,22,3.8727682247326163,0.18010963195571697,3.3645848086029857,0.22348054391021213
0.0,131,23,3.8507047170013213,0.18637431485865763,3.3280547601525754,0.22982875505343534
0.0,131,24,3.901273168804315,0.18754894289311339,3.278668513281778,0.23672557702688238
0.0,131,25,3.9720735654479933,0.16953797966895293,3.244760264535277,0.24178063403855177
0.0,132,0,4.5479336996676505,0.11386138623697135,4.042136165615997,0.12012164217219018
0.0,132,1,4.6234075055264015,0.11386138623697135,3.9305102687313513,0.124176381145609
0.0,132,2,4.661030131991547,0.11386138623697135,3.9231675880601977,0.1289718897424354
0.0,132,3,4.6784390285857045,0.11386138623697135,3.9218757858638518,0.12893290186766443
0.0,132,4,4.705948994891478,0.11386138623697135,3.921094267748221,0.12725642325251377
0.0,132,5,4.70742941532198,0.11386138623697135,3.915271147691119,0.1274513626263685
0.0,135,0,4.230411973066197,0.1563539586698541,4.074148741296058,0.1182913059841927
0.0,135,1,4.2794445092409985,0.1563539586698541,3.967717079619155,0.12269476853650362
0.0,135,2,4.273463384516622,0.1563539586698541,3.959179414929328,0.12555513737353788
0.0,135,3,4.265465635660086,0.1563539586698541,3.9521770611175433,0.1257809559698611
0.0,135,4,4.232772020839962,0.1570192946645314,3.930335720365192,0.13041023710952201
