dropout,opus,epoch,val_loss,val_acc,loss,acc
0.3,130,2,3.720869717659888,0.15300324675324675,4.0028440370149685,0.12284743644870558
0.3,130,3,3.7080429126689958,0.14853896103896105,3.9732916295549363,0.13042289820334285
0.3,130,4,3.639086683075149,0.15137987012987014,3.8764988266880342,0.15072825959652664
0.3,130,5,3.6179815143733833,0.15625,3.792932533716028,0.1576789409978875
0.3,130,6,3.5985987496066403,0.16193181818181818,3.7331635586394007,0.16248193994327972
0.3,130,7,3.5435233673492035,0.1793831168831169,3.6742566449745797,0.17489944941289787
0.3,130,8,3.5284267524620154,0.19886363636363635,3.6060728229117687,0.18942559256511385
0.3,130,9,3.4931363316325403,0.2114448051948052,3.532275768476879,0.20660705220878992
0.3,130,10,3.4924242806125,0.20900974025974026,3.4659069092113866,0.2200788785195615
0.3,130,11,3.4905783108302524,0.2150974025974026,3.4088217304314195,0.22730290132375336
0.3,130,12,3.5231038935772783,0.21469155844155846,3.3425415665734035,0.2396032644776231
0.3,130,13,3.5261387329596983,0.21753246753246752,3.281769722496464,0.2475301651768871
0.3,130,14,3.5306943360861247,0.20900974025974026,3.220263857802204,0.2591666992166199
0.3,130,15,3.537175150660725,0.21387987012987011,3.1488566236720534,0.2691241360529038
0.3,130,16,3.5949321814945767,0.21428571428571427,3.0875186606048213,0.2811121090276624
0.3,130,17,3.625952222130515,0.21185064935064932,3.017010440019802,0.29134288726648644
0.3,130,18,3.6368863675501437,0.2171266233766234,2.9477016383879415,0.30262798235024607
0.3,130,19,3.671311873894233,0.2041396103896104,2.8736368927692526,0.3120387363820317
0.3,130,20,3.7471267836434503,0.1976461038961039,2.798681258647881,0.32867351322731925
0.3,130,21,3.832693236214774,0.19196428571428573,2.7157995772615915,0.3443711195294546
0.3,130,22,3.8371612406396247,0.20089285714285715,2.648400170925309,0.35600765356860553
0.3,130,23,3.855967738411643,0.18547077922077926,2.5627684172297718,0.3741653325014566
0.3,130,24,3.9876775648686786,0.18141233766233766,2.490456982970522,0.3875590612768331
0.3,130,25,4.038579377261075,0.1793831168831169,2.405453425149375,0.4080987152988952
0.3,130,26,4.156138070217976,0.17897727272727273,2.3347079661148604,0.4207895661716353
0.3,130,27,4.171979727683128,0.1793831168831169,2.261722765857414,0.4327775391475576
0.3,130,28,4.258902723138982,0.16558441558441558,2.17966581022145,0.4467179507210317
0.3,130,29,4.339103869029453,0.16680194805194806,2.1020400139498707,0.4657347026505843
0.3,131,0,3.986821048410964,0.13155833987071353,4.096366743667918,0.12155648732725845
0.3,131,1,4.030308418938585,0.13155833987071353,3.987633953302266,0.12316313335570785
0.3,131,2,4.060197977694853,0.13155833987071353,3.9802573383814432,0.12571025510608386
0.3,131,3,4.059893584942201,0.13155833987071353,3.9745853211542546,0.1268074767840493
0.3,131,4,4.064472977594183,0.13155833987071353,3.9732684547416537,0.1276303930445671
0.3,131,5,4.070559651943138,0.13155833987071353,3.9721347436882857,0.12547513617509126
0.3,131,6,4.0786015783890965,0.13155833987071353,4.22046203642057,0.12500489831106235
0.3,131,7,4.075489912540911,0.13155833987071353,3.97393459268272,0.12602374701407398
0.3,131,8,4.087382756646201,0.13155833987071353,3.973235241844249,0.1267291038090955
0.3,131,9,4.072613655073902,0.13155833987071353,3.967905667588752,0.12735608762507575
0.3,131,10,4.080374295205555,0.13155833987071353,3.9685742398863737,0.12778713900264965
0.3,131,11,4.065635041697658,0.13155833987071353,3.971422290254514,0.12676829029525855
0.3,131,12,4.072514425335962,0.13155833987071353,3.967007283277985,0.12629805243327338
0.3,131,13,4.08151117543644,0.13155833987071353,3.96715615327196,0.12574944160071386
0.3,131,14,4.088757834774307,0.13155833987071353,3.9647924290624936,0.12770876602565212
0.3,131,15,4.033423937571263,0.12764291309211154,3.948753219800168,0.13029507426248318
0.3,131,16,4.012420866950563,0.145262333623534,3.9178990175219615,0.13636897998154365
0.3,131,17,4.013429721445428,0.1413469068420148,3.888786091952681,0.1404835612701185
0.3,131,18,3.9721989233977366,0.1519185591375305,3.8498842955018673,0.14671421294113027
0.3,131,19,3.927392359534184,0.15544244324089776,3.7969975145807036,0.15310161056642907
0.3,131,20,3.901269516911279,0.15935787002241694,3.7726816525816735,0.15651083506815738
0.3,131,21,3.8908249695224506,0.16092404073502464,3.7111973444296886,0.16485755711839445
0.3,131,22,3.8979202851524732,0.16366483949667415,3.6563604559764395,0.17547709549922424
0.3,131,23,3.8646881683038936,0.16992952234710484,3.6076529611824233,0.18742897449163973
0.3,131,24,3.917900350939602,0.16797180894175914,3.5999328735933362,0.1882910772383206
0.3,131,25,3.9137497848146303,0.17188723573786446,3.6273636106478895,0.18766409342876356
0.3,131,26,3.911413275271351,0.1746280344849279,3.5775376269565005,0.1947568478470401
0.3,131,27,3.9039273527140894,0.1750195771484937,3.5142478997059263,0.20098749951133674
0.3,131,28,3.966139203043962,0.16170712610591456,3.507366280098116,0.20012539677137095
0.3,131,29,3.927189584252605,0.17149569305971255,3.607924634888328,0.18676280418686875
0.3,132,0,4.564798721779297,0.11386138623697135,4.04415767841383,0.1235135872772625
0.3,132,1,4.618825879427466,0.11386138623697135,3.9307713190516216,0.12616476275892727
0.3,132,2,4.6512710568141635,0.11386138623697135,3.9269787409211774,0.12694452025768674
0.3,132,3,4.699649902066776,0.11386138623697135,3.9211592215618674,0.12628172638338533
0.3,132,4,4.70330280990097,0.11386138623697135,3.9195073733920407,0.1271784475063124
0.3,132,5,4.7294790611015305,0.11386138623697135,3.919231088004655,0.12752933837866995
0.3,132,6,4.741644986785285,0.11386138623697135,3.91839694021236,0.12682755663279294
0.3,132,7,4.737496641996278,0.11386138623697135,3.931440655309242,0.12869897461903876
0.3,132,8,4.684892218498507,0.11386138623697135,3.9097252081530782,0.12842605949840172
0.3,132,9,4.679654736723443,0.11427392729438178,3.8816762466989134,0.13345549534123946
0.3,132,10,4.6385601471753,0.1250000000983575,3.8678533162256032,0.13645756169860232
0.3,132,11,4.607675144774687,0.1328382837792041,3.8498519200916914,0.13977153105442322
0.3,132,12,4.560700358337302,0.1415016501650165,3.7994447881619857,0.14994736636934972
0.3,132,13,4.541472929145637,0.14108910891089108,3.7662502618843434,0.15653631720825395
0.3,132,14,4.512585087577897,0.14727722772277227,3.7336289074421947,0.1605130804348905
0.3,132,15,4.4583065753722755,0.14562706265709188,3.696658767953552,0.17217045498878905
0.3,132,16,4.4542513633325145,0.1514026401656689,3.661378379546484,0.18051386019238588
0.3,132,17,4.427647781057328,0.13902640268944275,3.61665737050296,0.18920815626369256
0.3,132,18,4.398101222790507,0.1608910891089109,3.5740185177411257,0.19575811923305456
0.3,132,19,4.406046513283606,0.15882838273992633,3.5341556477608966,0.19833131896270834
0.3,132,20,4.404329517100117,0.1563531352643526,3.4962908454682933,0.2072205544077245
0.3,132,21,4.38544226479609,0.15841584153497967,3.460437723598386,0.21568092323345556
0.3,132,22,4.419249210420615,0.1542904290429043,3.424847378006288,0.21802019571942186
0.3,132,23,4.444672949636731,0.1542904290429043,3.3870399793577812,0.2256228313023707
0.3,132,24,4.470673625618711,0.15429042899372555,3.3502365436101824,0.2294826309052753
0.3,132,25,4.483739972507993,0.1608910891089109,3.3113543105323417,0.2346290303744593
0.3,132,26,4.497081992649796,0.16460396034686087,3.2665956661833104,0.2398923934737657
0.3,132,27,4.529623561959848,0.15222772282145594,3.2189592536538987,0.25084798627975385
0.3,132,28,4.590386118432477,0.16171617166634047,3.1797634242101416,0.25466879800672565
0.3,132,29,4.615241283630773,0.15305280530511742,3.1328506628213706,0.25880151273070306
0.3,135,0,4.2490819192138884,0.1563539586698541,4.078643672700478,0.11558148287598426
0.3,135,1,4.550307675194756,0.12109115095195655,4.015963392002852,0.1206247647728604
0.3,135,2,4.273918168352829,0.1570192946645314,3.9642657814413518,0.1258938652615732
0.3,135,3,4.233444440864517,0.15568862267517675,3.929095104829144,0.1287165976665412
0.3,135,4,4.246049289138652,0.15369261469114484,3.9052839994699737,0.1313135114796726
0.3,135,5,4.251397515485387,0.15568862267517675,3.880287463134691,0.13733534061027106
0.3,135,6,4.208378491208146,0.15568862269500536,3.80452039662635,0.14998118178396688
0.3,135,7,4.184514277947401,0.15502328672015658,3.759892578361893,0.1573955589010162
0.3,135,8,4.155388775461924,0.1590153026683919,3.7253490682378674,0.1630786601441401
0.3,135,9,4.139926429121635,0.1736526945314642,3.68246931044464,0.16808430560895002
0.3,135,10,4.181833310041599,0.1630073185769701,3.6580833906152885,0.17275122318404215
0.3,135,11,4.2281788171170485,0.16966067854357178,3.6804345009961343,0.1684230334975462
0.3,135,12,4.206300294645136,0.15169660668728435,3.677787436189892,0.1700790365118257
0.3,135,13,4.176730330436133,0.16833000655421715,3.6346998848231338,0.17738050432931135
0.3,135,14,4.218270251850882,0.14637391872986585,3.591138282340857,0.18313887843881105
0.3,135,15,4.205043512269489,0.1623419825822928,3.5612642106589942,0.18855852465242384
0.3,135,16,4.186819889667585,0.16101131065242386,3.5329157417413657,0.19360180655322576
0.3,135,17,4.18878566909455,0.15568862267517675,3.496303660787942,0.20127963869025214
0.3,135,18,4.190249252224159,0.17032601459773478,3.456186546505866,0.20617237485942425
0.3,135,19,4.21032826470599,0.17631403851017347,3.4235997696590466,0.2132856605199436
0.3,135,20,4.18245558602288,0.16833000659387426,3.397607523487796,0.21716221302332714
0.3,135,21,4.181819576306575,0.17564870249566758,3.3485624189703462,0.22544222808575154
0.3,135,22,4.213779044325798,0.1709913505329264,3.290593287062726,0.2351524275509899
0.3,135,23,4.234292478459879,0.16833000661370284,3.2444543332231643,0.2383515242760595
0.3,135,24,4.219313396427208,0.17431803052614153,3.2060435512077547,0.2451260820519085
0.3,135,25,4.267030609661313,0.1669993345846911,3.16053701536432,0.25065863756228085
0.3,135,26,4.28807301213562,0.1669993345846911,3.1257913887747533,0.2544599172004103
0.3,135,27,4.316743253313218,0.16433799060598184,3.082199922467607,0.2605946556272074
0.3,135,28,4.338196225271016,0.16101131065242386,3.04796359374822,0.26597666541660553
0.3,135,29,4.355530485342284,0.17165668658708938,3.0026546855685314,0.2766277756874257
0.3,18,0,3.851266302957399,0.14324419837612218,4.191311986617793,0.11300040849673205
0.3,18,1,3.855114692989515,0.14324419837612218,4.044520015420478,0.11647263071895425
0.3,18,2,3.8325821478216033,0.14713158204911075,4.0127645232319065,0.12311070261437908
0.3,18,3,3.815829442322275,0.15396395335315127,3.975908257602866,0.13179125816993464
0.3,18,4,3.776737714911928,0.16374131228824373,3.9131425194490967,0.14271854575163398
0.3,18,5,3.7495694781152977,0.16539050536163286,3.850572045722039,0.15390114379084968
0.3,18,6,3.7342214665798803,0.16680409942453778,3.8174849339559973,0.1545138888888889
0.3,18,7,3.699932683860895,0.17351867122333622,3.774089599746505,0.15742442810457516
0.3,18,8,3.6608413765548127,0.1876546118523856,3.7274205665183215,0.16283700980392155
0.3,18,9,3.638591402817537,0.19165979503061625,3.6802825705677855,0.17238562091503268
0.3,18,10,3.617388353034343,0.2010837554587592,3.633775019178203,0.18499795751633988
0.3,18,11,3.609259729995395,0.2040287430898112,3.582386979869768,0.1943423202614379
0.3,18,12,3.605129085001079,0.21887148075031296,3.5322530717631566,0.2051674836601307
0.3,18,13,3.620037411278473,0.2140417010353878,3.4830733229911406,0.21160130718954248
0.3,18,14,3.6067628998654735,0.22169866887612288,3.4268893634571747,0.2168607026143791
0.3,18,15,3.607376997287457,0.21898928025555506,3.3690352334695706,0.22901348039215685
0.3,18,16,3.649723840470392,0.21262810697248288,3.3098637294145967,0.2368770424836601
0.3,18,17,3.6636147048310734,0.21486629757208234,3.2488197497293063,0.2403492647058824
0.3,18,18,3.690238170621533,0.2176934856978922,3.1876335860857004,0.2565359477124183
0.3,18,19,3.749134955466292,0.20944752033094674,3.116438074828753,0.2641952614379085
0.3,18,20,3.7977338174527184,0.20991871835191506,3.0475522392715506,0.27445874183006536
0.3,18,21,3.837525472692669,0.20037695841853,2.9748170539444567,0.2873263888888889
0.3,18,22,3.896957973131289,0.19978796090109635,2.8996693258192026,0.2994281045751634
0.3,18,23,3.9042817075452794,0.2016727529849696,2.8305616182049893,0.3113255718954248
0.3,18,24,4.013628186038167,0.19177759454463505,2.7507886039275755,0.3258272058823529
0.3,18,25,4.042274669449943,0.1920131935551192,2.6818477472448654,0.34349468954248363
0.3,18,26,4.100715320935195,0.19165979503939296,2.5966135008272784,0.3556474673202614
0.3,18,27,4.2718379622228095,0.17775945342082775,2.5140778675578,0.3718341503267974
0.3,18,28,4.352125291423278,0.17304747321114464,2.4374428475214764,0.386437908496732
0.3,18,29,4.432848059003437,0.17128048063251347,2.362048123202293,0.4001225490196079
0.3,59,0,3.9802754090445194,0.10487497750858027,4.101453530700526,0.1249444789948213
0.3,59,1,3.99649500529486,0.10487497750858027,3.986836155110909,0.13111841520864576
0.3,59,2,3.964718290017778,0.10487497750858027,3.9518001276317674,0.13338367239221902
0.3,59,3,3.9517046467265886,0.1109911854596506,3.9240618560288127,0.13804743715054854
0.3,59,4,3.837296449273884,0.15830185286463494,3.8648956240075965,0.14795238518652426
0.3,59,5,3.809177495610223,0.16046051447566068,3.7897932584516383,0.15665807942519386
0.3,59,6,3.7748711911181054,0.1669364993837931,3.722438999631641,0.16318735009393714
0.3,59,7,3.7523106314934807,0.1797085806504924,3.6566759584597497,0.1707826241453074
0.3,59,8,3.720201013242197,0.1867242309473084,3.597454440332152,0.18424091676323398
0.3,59,9,3.7124172346822255,0.19967620074480935,3.541019156970997,0.19743270854220527
0.3,59,10,3.7001742063441023,0.1993164237636224,3.467497872217644,0.21026916586030087
0.3,59,11,3.7090187780418336,0.20579240869587967,3.4028599582896453,0.22594829883760334
0.3,59,12,3.7047728967229157,0.21568627453660935,3.338980043846199,0.2334547392746648
0.3,59,13,3.7324234047560494,0.20327397012779194,3.2688001556613364,0.24216043351862926
0.3,59,14,3.745970059993735,0.21352761290681987,3.1959820625847035,0.2548192236021504
0.3,59,15,3.7959887197408384,0.2084907357143528,3.1290607951595377,0.2665452607346013
0.3,59,16,3.7962603900131935,0.2066918509987366,3.057548278812152,0.2754730390032517
0.3,59,17,3.8859830284358834,0.19607843136182684,2.976168670545857,0.29124100559784144
0.3,59,18,3.920628215023287,0.2018348623745989,2.893305739384726,0.3073198898476416
0.3,59,19,3.964481367998832,0.19373988124412436,2.8125509026737423,0.31460424625736955
0.3,59,20,4.024289048003259,0.18924266953416002,2.7282758871657795,0.3358354801668667
0.3,59,21,4.09887292531352,0.1899622234107565,2.6434057345978688,0.3536466198889053
0.3,59,22,4.171990132799335,0.18132757687283452,2.5561070598928635,0.3679044150346188
0.3,59,23,4.24103746008457,0.17844936138521236,2.4721728859822893,0.3835835480357483
0.3,59,24,4.367583927608131,0.170894045680949,2.38435338010921,0.40095051967929307
0.3,59,25,4.463953298852478,0.16711638781005347,2.2948301301667966,0.42195966954160097
0.3,59,26,4.559022518129824,0.16837560709409735,2.2162742920579293,0.44270231856263703
0.3,59,27,4.670030824313342,0.16171973373557966,2.123205689667194,0.4582037843119837
0.3,59,28,4.777174503774519,0.1561431912107205,2.0470021349864647,0.4697965710224749
0.3,59,29,4.88300005676378,0.15200575642029054,1.9670554433271796,0.4909833881140624
0.3,74,0,3.808622314276868,0.09504950498983804,4.10242834309514,0.11921078394653792
0.3,74,1,3.8129556050001585,0.14059405944528358,3.996151848113701,0.1240304239793924
0.3,74,2,3.815869505570667,0.09504950498983804,3.988650753444393,0.1250847202366407
0.3,74,3,3.8071987441664086,0.14059405944528358,3.9808778973962986,0.1264778974359631
0.3,74,4,3.7604072300120936,0.13993399343868293,3.9470221735248097,0.1317493787261321
0.3,74,5,3.6962865922317247,0.1570957096103001,3.8667975773392276,0.14865577228771867
0.3,74,6,3.6912750453445375,0.16501650168950802,3.784895895475256,0.1578432110868553
0.3,74,7,3.6193975742894033,0.17557755781479004,3.723338371713223,0.16936516304134927
0.3,74,8,3.5884915236986115,0.1867986799270013,3.657990764122661,0.1826944800077078
0.3,74,9,3.553606564927809,0.20924092415142373,3.5975125579825367,0.19120415694289505
0.3,74,10,3.566631015771293,0.21650165022403103,3.536697769175812,0.2027261088971085
0.3,74,11,3.5688773496709643,0.2132013202106992,3.4725866482751413,0.21782513744065865
0.3,74,12,3.558504295034377,0.21650165022403103,3.4100971616744564,0.2256947059322619
0.3,74,13,3.5610804091979174,0.22046204628330648,3.3489456876446946,0.236689509763462
0.3,74,14,3.5643182955952764,0.21518151821082968,3.283368840527486,0.2430152873069517
0.3,74,15,3.60005836061912,0.22574257431644024,3.2164920337660337,0.2520521123612248
0.3,74,16,3.6393962361238175,0.2132013201910277,3.1426300648797643,0.2671887943402894
0.3,74,17,3.6748405075702726,0.20858085814482308,3.0722031064740563,0.2766398072301089
0.3,74,18,3.7387763294056304,0.2000000000590145,2.9902012990948235,0.2912493410760608
0.3,74,19,3.7752492261011614,0.21056105616462506,2.916931859412209,0.3020558777027563
0.3,74,20,3.8415528985139953,0.19207920797980654,2.8326170055951883,0.3179456284493421
0.3,74,21,3.892862070196926,0.1854785479138,2.7476152490713086,0.3297311544701119
0.3,74,22,3.9955917863562567,0.19075907596660527,2.6631496163392714,0.34678816176814586
0.3,74,23,4.044091154167754,0.1808580859069384,2.584540561843649,0.3621507643782525
0.3,74,24,4.103631499262138,0.1702970297619848,2.497271203879842,0.3762708035310947
0.3,74,25,4.2505826018431,0.1471947195112902,2.4154552483524543,0.3954740567926057
0.3,74,26,4.292120411844537,0.1617161716958477,2.3334620704007394,0.4145643497318629
0.3,74,27,4.391790907768526,0.15313531361003913,2.2392730586221217,0.4293998042021237
0.3,74,28,4.5042925693020965,0.150495049603308,2.1637149061080483,0.444536486185677
0.3,74,29,4.619710389222249,0.14455445550455906,2.0751374970808185,0.4631372844385575
0.3,95,0,4.802676226238316,0.08059467930282599,4.058400394062783,0.12442619891882074
0.3,95,1,4.884238682628983,0.08059467930282599,3.9517102313944816,0.12744915096211246
0.3,95,2,4.886510648264758,0.08059467930282599,3.9432431920025417,0.12983765628138105
0.3,95,3,4.930635720164937,0.08059467930282599,3.942352390965546,0.12924052995184193
0.3,95,4,4.954250243907802,0.08059467930282599,3.9464152826749466,0.12897928718266854
0.3,95,5,4.767475925141096,0.15414710496792772,3.9062450417210566,0.1330845306971376
0.3,95,6,4.712914511631352,0.15805946803522036,3.79245479249714,0.1536480686728646
0.3,95,7,4.6395495784861005,0.17136150241737635,3.721926450658187,0.16215711886768444
0.3,95,8,4.6194147735321085,0.17762128327840554,3.652245454766853,0.17589102444819582
0.3,95,9,4.573956989533092,0.17136150267389086,3.584203033114485,0.19264788206866212
0.3,95,10,4.578771035249617,0.17370892051426645,3.5214980865552548,0.2105989923526556
0.3,95,11,4.572059812680097,0.1917057903206591,3.459239442483283,0.21787646949280107
0.3,95,12,4.609733686014334,0.18857589986682502,3.404865884665212,0.22881134540026124
0.3,95,13,4.601839210319222,0.17996870111878116,3.341085021854848,0.2378428811367645
0.3,95,14,4.632044668302103,0.1870109546399079,3.2791999169485098,0.2473595820137938
0.3,95,15,4.658766798010454,0.17370892025775192,3.2193049170495325,0.25792125396640425
0.3,95,16,4.714819477570821,0.1838810641860738,3.148240348798478,0.2684829259245759
0.3,95,17,4.748310235371238,0.1784037558918641,3.080369787506257,0.27725321888745685
0.3,95,18,4.827318920589202,0.17527386543802995,3.0076076830472274,0.2934502705762048
0.3,95,19,4.890619441377165,0.16510172150970812,2.93859983803866,0.30125023325803363
0.3,95,20,4.971736689315343,0.15805946824509587,2.8617054709170957,0.31371524538604995
0.3,95,21,5.076279207387813,0.16353677628279106,2.7810956416278656,0.3318156372524282
0.3,95,22,5.161718372261394,0.15179968703427413,2.7055575118889714,0.34446725135620104
0.3,95,23,5.2346071003002,0.14710485140016194,2.631976112827344,0.3589102444508156
0.3,95,24,5.367286920174373,0.14084507053913273,2.5482730714392585,0.3741742862518832
0.3,95,25,5.3757477433468805,0.13615023481174254,2.468798301130517,0.3893263668617132
0.3,95,26,5.583408395262763,0.135367762244923,2.384018051608727,0.4051128942033519
0.3,95,27,5.5867257498799345,0.135367762244923,2.3090173543800856,0.4199664116506368
0.3,95,28,5.694002447740201,0.13145539913099136,2.2217025063691422,0.4385892890498006
0.3,95,29,5.822478721212707,0.13849765269875713,2.1413738604245025,0.4571748460578171
0.0,127,0,4.1691,0.1253,4.0402,0.1247
0.0,127,1,4.1654,0.1253,3.9363,0.1284
0.0,127,2,4.1949,0.1253,3.9358,0.1281
0.0,127,3,4.1828,0.1253,3.9349,0.1281
0.0,127,4,4.1958,0.1253,3.9367,0.1279
0.0,127,5,4.1942,0.1253,3.9348,0.1281
0.0,127,6,4.2205,0.1253,3.9348,0.1271
0.0,127,7,4.2039,0.1253,3.9346,0.1288
0.0,127,8,4.2164,0.1253,3.9355,0.1271
0.0,127,9,4.1953,0.1253,3.935,0.1268
0.0,127,10,4.2071,0.1253,3.9339,0.1287
0.0,127,11,4.2066,0.1253,3.9303,0.1278
0.0,127,12,4.2017,0.1253,3.9309,0.127
0.0,127,13,4.208,0.1253,3.9312,0.1287
0.0,127,14,4.2016,0.1253,3.9314,0.1297
0.0,127,15,4.2093,0.1253,3.9326,0.1265
0.0,127,16,4.2058,0.1253,3.931,0.1285
0.0,127,17,4.182,0.1253,3.93,0.1278
0.0,127,18,4.2239,0.1253,3.9291,0.1284
0.0,127,19,4.233,0.1253,3.9313,0.1286
0.0,127,20,4.208,0.1253,3.9309,0.1284
0.0,127,21,4.1913,0.1253,3.9296,0.1282
0.0,127,22,4.236,0.1253,3.9296,0.1286
0.0,127,23,4.2088,0.1253,3.931,0.1291
0.0,127,24,4.1986,0.1253,3.9305,0.1274
0.0,127,25,4.197,0.1253,3.9309,0.1284
0.0,127,26,4.2088,0.1253,3.9311,0.1295
0.0,127,27,4.2044,0.1253,3.9311,0.127
0.0,127,28,4.2137,0.1253,3.9297,0.1281
0.0,127,29,4.2194,0.1253,3.9318,0.128
0.0,130,0,3.705,0.153,4.0804,0.126
0.0,130,1,3.7331,0.153,3.9749,0.1261
0.0,130,2,3.7362,0.153,3.9751,0.1244
0.0,130,3,3.7661,0.153,3.9713,0.126
0.0,130,4,3.7685,0.153,3.9753,0.1255
0.0,130,5,3.7742,0.153,3.9744,0.1243
0.0,130,6,3.7892,0.153,3.9741,0.1251
0.0,130,7,3.7709,0.153,3.9712,0.1246
0.0,130,8,3.7453,0.153,4.0704,0.1269
0.0,130,9,3.7506,0.153,3.9452,0.1271
0.0,130,10,3.7469,0.153,3.9428,0.1271
0.0,130,11,3.7619,0.153,3.9428,0.1271
0.0,130,12,3.7695,0.153,3.9426,0.1271
0.0,130,13,3.7592,0.153,3.9422,0.1264
0.0,130,14,3.7672,0.153,3.944,0.1271
0.0,130,15,3.7455,0.153,3.9435,0.1269
0.0,130,16,3.7724,0.153,3.9453,0.127
0.0,130,17,3.7377,0.1485,3.9579,0.128
0.0,130,18,3.6543,0.155,3.8641,0.1463
0.0,130,19,3.625,0.1567,3.7667,0.1601
0.0,130,20,3.5784,0.1769,3.6856,0.1718
0.0,130,21,3.5257,0.1887,3.5991,0.1906
0.0,130,22,3.5753,0.1903,3.572,0.1944
0.0,130,23,3.5844,0.1875,3.6228,0.1889
0.0,130,24,3.5835,0.1924,3.5539,0.1956
0.0,130,25,3.5869,0.1976,3.4933,0.207
0.0,130,26,3.5986,0.1916,3.4381,0.2138
0.0,130,27,3.616,0.1818,3.4063,0.2192
0.0,130,28,3.5941,0.1875,3.3506,0.228
0.0,130,29,3.6005,0.1997,3.2434,0.2481
0.0,131,0,3.9824,0.1316,4.0552,0.1278
0.0,131,1,4.0272,0.1316,3.9538,0.1281
0.0,131,2,4.0039,0.1226,3.9482,0.1285
0.0,131,3,3.9844,0.1398,3.913,0.1333
0.0,131,4,4.028,0.1316,3.9142,0.1312
0.0,131,5,4.0485,0.1316,3.9185,0.1275
0.0,131,6,4.0083,0.1445,3.9028,0.1325
0.0,131,7,3.9897,0.1457,3.8702,0.1396
0.0,131,8,4.006,0.1433,3.8532,0.1442
0.0,131,9,3.9821,0.1445,3.8235,0.1468
0.0,131,10,3.9231,0.1574,3.7718,0.1535
0.0,131,11,3.918,0.1605,3.7303,0.1606
0.0,131,12,3.9476,0.1488,3.6995,0.1664
0.0,131,13,3.8875,0.1668,3.654,0.1803
0.0,131,14,3.9081,0.168,3.6042,0.1899
0.0,131,15,3.8731,0.1668,3.5568,0.1986
0.0,131,16,3.8458,0.1774,3.5065,0.2094
0.0,131,17,3.8452,0.1868,3.4609,0.2207
0.0,131,18,3.8759,0.1895,3.4173,0.2269
0.0,131,19,3.8506,0.1856,3.3715,0.2317
0.0,131,20,3.8686,0.1754,3.3241,0.2408
0.0,131,21,3.8646,0.1809,3.2702,0.2514
0.0,131,22,3.9035,0.1919,3.2162,0.2582
0.0,131,23,3.9301,0.1836,3.1642,0.266
0.0,131,24,3.9362,0.1719,3.1104,0.2749
0.0,131,25,3.9639,0.1817,3.0499,0.2855
