epoch,val_loss,val_acc,loss,acc,opus,reg
8,4.087382756646201,0.13155833987071353,3.973235241844249,0.1267291038090955,131,0.3
9,4.072613655073902,0.13155833987071353,3.967905667588752,0.12735608762507575,131,0.3
10,4.080374295205555,0.13155833987071353,3.9685742398863737,0.12778713900264965,131,0.3
11,4.065635041697658,0.13155833987071353,3.9714222902545147,0.12676829029525857,131,0.3
12,4.072514425335961,0.13155833987071353,3.9670072832779852,0.12629805243327338,131,0.3
13,4.0815111754364395,0.13155833987071353,3.9671561532719597,0.12574944160071383,131,0.3
14,4.088757834774307,0.13155833987071353,3.964792429062494,0.12770876602565212,131,0.3
15,4.033423937571263,0.12764291309211157,3.9487532198001674,0.13029507426248318,131,0.3
16,4.012420866950564,0.145262333623534,3.9178990175219615,0.13636897998154363,131,0.3
17,4.013429721445428,0.1413469068420148,3.888786091952681,0.1404835612701185,131,0.3
18,3.972198923397736,0.1519185591375305,3.8498842955018673,0.14671421294113027,131,0.3
19,3.9273923595341835,0.15544244324089776,3.796997514580703,0.15310161056642907,131,0.3
20,3.9012695169112788,0.15935787002241694,3.7726816525816744,0.15651083506815738,131,0.3
21,3.8908249695224506,0.16092404073502464,3.7111973444296886,0.16485755711839445,131,0.3
22,3.897920285152474,0.16366483949667415,3.65636045597644,0.17547709549922424,131,0.3
23,3.8646881683038936,0.16992952234710484,3.6076529611824233,0.18742897449163973,131,0.3
24,3.917900350939602,0.16797180894175917,3.599932873593336,0.18829107723832061,131,0.3
25,3.91374978481463,0.17188723573786446,3.6273636106478904,0.18766409342876353,131,0.3
26,3.9114132752713506,0.1746280344849279,3.5775376269565005,0.1947568478470401,131,0.3
27,3.9039273527140903,0.1750195771484937,3.514247899705926,0.20098749951133674,131,0.3
28,3.966139203043962,0.16170712610591456,3.5073662800981156,0.20012539677137098,131,0.3
29,3.927189584252605,0.17149569305971255,3.6079246348883274,0.18676280418686875,131,0.3
0,4.564798721779297,0.11386138623697135,4.04415767841383,0.1235135872772625,132,0.3
1,4.618825879427466,0.11386138623697135,3.9307713190516216,0.12616476275892727,132,0.3
2,4.651271056814163,0.11386138623697135,3.9269787409211783,0.12694452025768674,132,0.3
3,4.699649902066775,0.11386138623697135,3.9211592215618674,0.12628172638338533,132,0.3
4,4.70330280990097,0.11386138623697135,3.9195073733920407,0.1271784475063124,132,0.3
5,4.72947906110153,0.11386138623697135,3.9192310880046546,0.12752933837866995,132,0.3
6,4.741644986785285,0.11386138623697135,3.9183969402123604,0.12682755663279294,132,0.3
7,4.737496641996277,0.11386138623697135,3.9314406553092414,0.12869897461903876,132,0.3
8,4.684892218498507,0.11386138623697135,3.9097252081530782,0.12842605949840172,132,0.3
9,4.679654736723443,0.11427392729438178,3.8816762466989134,0.13345549534123946,132,0.3
10,4.638560147175301,0.1250000000983575,3.867853316225603,0.13645756169860232,132,0.3
11,4.607675144774686,0.1328382837792041,3.849851920091691,0.13977153105442322,132,0.3
12,4.560700358337302,0.1415016501650165,3.7994447881619857,0.14994736636934972,132,0.3
13,4.541472929145637,0.14108910891089108,3.766250261884344,0.15653631720825395,132,0.3
14,4.512585087577896,0.14727722772277227,3.733628907442195,0.1605130804348905,132,0.3
15,4.458306575372275,0.14562706265709188,3.6966587679535516,0.17217045498878905,132,0.3
16,4.454251363332515,0.1514026401656689,3.6613783795464836,0.18051386019238588,132,0.3
17,4.427647781057327,0.13902640268944277,3.6166573705029603,0.18920815626369256,132,0.3
18,4.398101222790507,0.1608910891089109,3.5740185177411257,0.19575811923305456,132,0.3
19,4.406046513283607,0.15882838273992633,3.534155647760897,0.19833131896270834,132,0.3
20,4.404329517100117,0.1563531352643526,3.4962908454682933,0.2072205544077245,132,0.3
21,4.38544226479609,0.15841584153497967,3.460437723598386,0.21568092323345553,132,0.3
22,4.419249210420615,0.1542904290429043,3.424847378006288,0.21802019571942183,132,0.3
23,4.44467294963673,0.1542904290429043,3.387039979357781,0.22562283130237068,132,0.3
24,4.470673625618711,0.15429042899372555,3.3502365436101824,0.22948263090527532,132,0.3
25,4.483739972507993,0.1608910891089109,3.311354310532342,0.23462903037445926,132,0.3
26,4.497081992649796,0.16460396034686087,3.2665956661833104,0.2398923934737657,132,0.3
27,4.529623561959849,0.15222772282145597,3.2189592536538987,0.25084798627975385,132,0.3
28,4.590386118432476,0.16171617166634047,3.1797634242101416,0.25466879800672565,132,0.3
29,4.615241283630774,0.15305280530511742,3.1328506628213706,0.25880151273070306,132,0.3
0,4.249081919213889,0.1563539586698541,4.078643672700479,0.11558148287598424,135,0.3
1,4.550307675194756,0.12109115095195656,4.015963392002851,0.12062476477286041,135,0.3
2,4.273918168352829,0.1570192946645314,3.964265781441352,0.1258938652615732,135,0.3
3,4.233444440864517,0.15568862267517677,3.9290951048291443,0.1287165976665412,135,0.3
4,4.246049289138652,0.15369261469114484,3.9052839994699737,0.1313135114796726,135,0.3
5,4.251397515485387,0.15568862267517677,3.880287463134691,0.13733534061027103,135,0.3
6,4.208378491208146,0.15568862269500536,3.80452039662635,0.14998118178396688,135,0.3
7,4.184514277947401,0.15502328672015658,3.7598925783618933,0.1573955589010162,135,0.3
8,4.155388775461924,0.1590153026683919,3.7253490682378674,0.1630786601441401,135,0.3
9,4.139926429121635,0.1736526945314642,3.6824693104446404,0.16808430560895002,135,0.3
10,4.181833310041599,0.1630073185769701,3.658083390615289,0.17275122318404215,135,0.3
11,4.228178817117048,0.16966067854357178,3.6804345009961343,0.1684230334975462,135,0.3
12,4.2063002946451356,0.15169660668728435,3.677787436189892,0.1700790365118257,135,0.3
13,4.176730330436133,0.16833000655421715,3.634699884823134,0.17738050432931135,135,0.3
14,4.218270251850882,0.14637391872986585,3.591138282340857,0.18313887843881105,135,0.3
15,4.205043512269488,0.1623419825822928,3.5612642106589942,0.18855852465242384,135,0.3
16,4.186819889667585,0.16101131065242383,3.5329157417413657,0.19360180655322579,135,0.3
17,4.18878566909455,0.15568862267517677,3.496303660787942,0.20127963869025217,135,0.3
18,4.190249252224159,0.17032601459773478,3.456186546505866,0.20617237485942422,135,0.3
19,4.21032826470599,0.17631403851017347,3.423599769659046,0.21328566051994358,135,0.3
20,4.18245558602288,0.16833000659387426,3.397607523487796,0.21716221302332714,135,0.3
21,4.181819576306575,0.17564870249566758,3.348562418970346,0.22544222808575154,135,0.3
22,4.213779044325798,0.1709913505329264,3.290593287062726,0.23515242755098992,135,0.3
23,4.234292478459879,0.16833000661370284,3.2444543332231643,0.23835152427605952,135,0.3
24,4.219313396427208,0.17431803052614153,3.206043551207755,0.24512608205190853,135,0.3
25,4.267030609661313,0.1669993345846911,3.1605370153643197,0.25065863756228085,135,0.3
26,4.28807301213562,0.1669993345846911,3.125791388774753,0.2544599172004103,135,0.3
27,4.316743253313218,0.16433799060598184,3.082199922467606,0.2605946556272074,135,0.3
28,4.338196225271016,0.16101131065242383,3.0479635937482197,0.26597666541660553,135,0.3
29,4.355530485342284,0.17165668658708938,3.0026546855685314,0.2766277756874257,135,0.3
0,3.851266302957399,0.14324419837612218,4.191311986617793,0.11300040849673203,18,0.3
1,3.855114692989515,0.14324419837612218,4.044520015420478,0.11647263071895425,18,0.3
2,3.8325821478216033,0.14713158204911075,4.012764523231906,0.12311070261437909,18,0.3
3,3.815829442322275,0.15396395335315127,3.975908257602866,0.13179125816993464,18,0.3
4,3.776737714911928,0.16374131228824373,3.9131425194490967,0.14271854575163398,18,0.3
5,3.7495694781152977,0.16539050536163283,3.8505720457220387,0.15390114379084968,18,0.3
6,3.73422146657988,0.16680409942453778,3.817484933955997,0.1545138888888889,18,0.3
7,3.6999326838608946,0.17351867122333622,3.7740895997465045,0.15742442810457516,18,0.3
8,3.660841376554813,0.18765461185238558,3.7274205665183224,0.16283700980392157,18,0.3
9,3.6385914028175366,0.19165979503061623,3.6802825705677855,0.17238562091503268,18,0.3
10,3.617388353034343,0.2010837554587592,3.6337750191782034,0.18499795751633988,18,0.3
11,3.609259729995395,0.20402874308981117,3.5823869798697676,0.1943423202614379,18,0.3
12,3.605129085001079,0.21887148075031299,3.532253071763157,0.2051674836601307,18,0.3
13,3.620037411278473,0.2140417010353878,3.4830733229911406,0.21160130718954248,18,0.3
14,3.606762899865474,0.22169866887612286,3.4268893634571747,0.2168607026143791,18,0.3
15,3.607376997287457,0.21898928025555506,3.3690352334695706,0.22901348039215685,18,0.3
16,3.6497238404703922,0.21262810697248286,3.309863729414597,0.23687704248366012,18,0.3
17,3.6636147048310743,0.21486629757208234,3.248819749729306,0.24034926470588236,18,0.3
18,3.6902381706215324,0.2176934856978922,3.1876335860857,0.2565359477124183,18,0.3
19,3.749134955466292,0.20944752033094674,3.1164380748287526,0.2641952614379085,18,0.3
20,3.7977338174527184,0.20991871835191506,3.0475522392715506,0.27445874183006536,18,0.3
21,3.837525472692669,0.20037695841853,2.9748170539444567,0.2873263888888889,18,0.3
22,3.8969579731312893,0.19978796090109635,2.8996693258192026,0.2994281045751634,18,0.3
23,3.9042817075452785,0.20167275298496962,2.8305616182049893,0.3113255718954248,18,0.3
24,4.013628186038167,0.19177759454463505,2.750788603927575,0.3258272058823529,18,0.3
25,4.042274669449943,0.1920131935551192,2.681847747244866,0.34349468954248363,18,0.3
26,4.100715320935195,0.19165979503939298,2.5966135008272784,0.3556474673202614,18,0.3
27,4.2718379622228095,0.17775945342082777,2.5140778675577997,0.3718341503267974,18,0.3
28,4.352125291423278,0.17304747321114466,2.4374428475214764,0.38643790849673204,18,0.3
29,4.432848059003437,0.17128048063251347,2.362048123202293,0.40012254901960786,18,0.3
0,3.9802754090445185,0.10487497750858026,4.101453530700526,0.1249444789948213,59,0.3
1,3.99649500529486,0.10487497750858026,3.9868361551109084,0.13111841520864576,59,0.3
2,3.9647182900177786,0.10487497750858026,3.9518001276317665,0.133383672392219,59,0.3
3,3.9517046467265886,0.1109911854596506,3.9240618560288127,0.13804743715054857,59,0.3
4,3.8372964492738837,0.15830185286463497,3.864895624007596,0.14795238518652426,59,0.3
5,3.8091774956102227,0.16046051447566068,3.7897932584516383,0.15665807942519383,59,0.3
6,3.7748711911181063,0.1669364993837931,3.7224389996316405,0.16318735009393714,59,0.3
7,3.7523106314934807,0.1797085806504924,3.65667595845975,0.1707826241453074,59,0.3
8,3.720201013242197,0.18672423094730836,3.5974544403321516,0.184240916763234,59,0.3
9,3.7124172346822264,0.19967620074480938,3.5410191569709966,0.19743270854220527,59,0.3
10,3.7001742063441023,0.19931642376362238,3.4674978722176437,0.21026916586030087,59,0.3
11,3.7090187780418336,0.20579240869587972,3.4028599582896453,0.22594829883760337,59,0.3
12,3.704772896722916,0.21568627453660938,3.338980043846199,0.23345473927466476,59,0.3
13,3.7324234047560494,0.20327397012779194,3.2688001556613364,0.24216043351862923,59,0.3
14,3.745970059993735,0.21352761290681987,3.1959820625847035,0.25481922360215037,59,0.3
15,3.7959887197408384,0.2084907357143528,3.1290607951595377,0.26654526073460133,59,0.3
16,3.7962603900131935,0.2066918509987366,3.0575482788121517,0.2754730390032517,59,0.3
17,3.885983028435883,0.19607843136182684,2.9761686705458574,0.29124100559784144,59,0.3
18,3.920628215023287,0.2018348623745989,2.893305739384726,0.3073198898476416,59,0.3
19,3.9644813679988316,0.19373988124412433,2.8125509026737423,0.31460424625736955,59,0.3
20,4.024289048003259,0.18924266953416,2.7282758871657795,0.3358354801668667,59,0.3
21,4.09887292531352,0.1899622234107565,2.6434057345978688,0.3536466198889053,59,0.3
22,4.171990132799335,0.18132757687283454,2.556107059892863,0.3679044150346188,59,0.3
23,4.24103746008457,0.17844936138521234,2.4721728859822893,0.3835835480357483,59,0.3
24,4.367583927608132,0.17089404568094899,2.38435338010921,0.40095051967929307,59,0.3
25,4.463953298852478,0.16711638781005347,2.2948301301667966,0.42195966954160097,59,0.3
26,4.559022518129824,0.16837560709409735,2.216274292057929,0.442702318562637,59,0.3
27,4.670030824313342,0.16171973373557963,2.123205689667194,0.45820378431198366,59,0.3
28,4.777174503774518,0.1561431912107205,2.0470021349864647,0.4697965710224749,59,0.3
29,4.8830000567637795,0.15200575642029057,1.9670554433271794,0.49098338811406234,59,0.3
0,3.8086223142768683,0.09504950498983805,4.10242834309514,0.11921078394653792,74,0.3
1,3.812955605000159,0.14059405944528358,3.9961518481137013,0.1240304239793924,74,0.3
2,3.815869505570667,0.09504950498983805,3.9886507534443933,0.1250847202366407,74,0.3
3,3.807198744166409,0.14059405944528358,3.9808778973962986,0.1264778974359631,74,0.3
4,3.760407230012094,0.13993399343868293,3.9470221735248097,0.1317493787261321,74,0.3
5,3.696286592231725,0.1570957096103001,3.866797577339228,0.14865577228771867,74,0.3
6,3.6912750453445384,0.16501650168950802,3.7848958954752563,0.1578432110868553,74,0.3
7,3.619397574289404,0.17557755781479006,3.723338371713223,0.16936516304134927,74,0.3
8,3.5884915236986115,0.1867986799270013,3.6579907641226614,0.1826944800077078,74,0.3
9,3.5536065649278092,0.20924092415142373,3.5975125579825367,0.19120415694289505,74,0.3
10,3.566631015771293,0.216501650224031,3.5366977691758117,0.2027261088971085,74,0.3
11,3.5688773496709643,0.2132013202106992,3.4725866482751413,0.21782513744065862,74,0.3
12,3.558504295034377,0.216501650224031,3.4100971616744564,0.2256947059322619,74,0.3
13,3.5610804091979174,0.22046204628330646,3.3489456876446946,0.23668950976346198,74,0.3
14,3.564318295595276,0.21518151821082968,3.283368840527486,0.2430152873069517,74,0.3
15,3.60005836061912,0.22574257431644024,3.216492033766034,0.25205211236122477,74,0.3
16,3.6393962361238184,0.2132013201910277,3.1426300648797643,0.2671887943402894,74,0.3
17,3.674840507570273,0.20858085814482308,3.072203106474056,0.2766398072301089,74,0.3
18,3.7387763294056304,0.2000000000590145,2.9902012990948235,0.2912493410760608,74,0.3
19,3.775249226101161,0.21056105616462506,2.916931859412209,0.3020558777027563,74,0.3
20,3.8415528985139953,0.19207920797980657,2.8326170055951883,0.3179456284493421,74,0.3
21,3.892862070196926,0.18547854791379997,2.7476152490713086,0.3297311544701119,74,0.3
22,3.995591786356256,0.19075907596660527,2.6631496163392714,0.34678816176814586,74,0.3
23,4.044091154167754,0.18085808590693836,2.584540561843649,0.36215076437825244,74,0.3
24,4.103631499262139,0.1702970297619848,2.497271203879842,0.3762708035310947,74,0.3
25,4.2505826018431,0.1471947195112902,2.4154552483524543,0.3954740567926057,74,0.3
26,4.292120411844537,0.1617161716958477,2.333462070400739,0.41456434973186285,74,0.3
27,4.391790907768526,0.15313531361003913,2.2392730586221217,0.42939980420212365,74,0.3
28,4.5042925693020965,0.150495049603308,2.1637149061080483,0.444536486185677,74,0.3
29,4.619710389222249,0.14455445550455906,2.0751374970808185,0.46313728443855745,74,0.3
0,4.802676226238316,0.08059467930282599,4.058400394062783,0.12442619891882076,95,0.3
1,4.884238682628983,0.08059467930282599,3.951710231394482,0.12744915096211243,95,0.3
2,4.886510648264758,0.08059467930282599,3.9432431920025417,0.12983765628138103,95,0.3
3,4.930635720164936,0.08059467930282599,3.9423523909655454,0.12924052995184193,95,0.3
4,4.954250243907803,0.08059467930282599,3.946415282674947,0.12897928718266857,95,0.3
5,4.767475925141097,0.15414710496792772,3.906245041721057,0.1330845306971376,95,0.3
6,4.712914511631352,0.15805946803522036,3.7924547924971397,0.1536480686728646,95,0.3
7,4.6395495784861005,0.17136150241737635,3.721926450658187,0.16215711886768444,95,0.3
8,4.619414773532109,0.17762128327840557,3.6522454547668532,0.17589102444819582,95,0.3
9,4.573956989533092,0.17136150267389086,3.584203033114485,0.19264788206866215,95,0.3
10,4.578771035249617,0.17370892051426645,3.5214980865552548,0.2105989923526556,95,0.3
11,4.572059812680097,0.1917057903206591,3.459239442483283,0.21787646949280107,95,0.3
12,4.609733686014334,0.188575899866825,3.4048658846652113,0.22881134540026124,95,0.3
13,4.601839210319221,0.17996870111878116,3.3410850218548482,0.2378428811367645,95,0.3
14,4.632044668302103,0.1870109546399079,3.2791999169485098,0.2473595820137938,95,0.3
15,4.658766798010454,0.17370892025775192,3.2193049170495325,0.25792125396640425,95,0.3
16,4.714819477570821,0.1838810641860738,3.148240348798478,0.2684829259245759,95,0.3
17,4.748310235371239,0.1784037558918641,3.0803697875062572,0.27725321888745685,95,0.3
18,4.827318920589202,0.17527386543802997,3.007607683047227,0.29345027057620476,95,0.3
19,4.890619441377165,0.16510172150970812,2.93859983803866,0.30125023325803363,95,0.3
20,4.9717366893153425,0.15805946824509587,2.8617054709170953,0.31371524538605,95,0.3
21,5.076279207387814,0.16353677628279106,2.781095641627866,0.3318156372524282,95,0.3
22,5.161718372261394,0.15179968703427413,2.7055575118889714,0.34446725135620104,95,0.3
23,5.2346071003002,0.14710485140016194,2.6319761128273442,0.3589102444508156,95,0.3
24,5.367286920174373,0.14084507053913273,2.5482730714392585,0.37417428625188315,95,0.3
25,5.375747743346881,0.13615023481174254,2.4687983011305166,0.3893263668617132,95,0.3
26,5.583408395262764,0.135367762244923,2.384018051608727,0.4051128942033519,95,0.3
27,5.586725749879935,0.135367762244923,2.3090173543800856,0.4199664116506368,95,0.3
28,5.6940024477402,0.13145539913099136,2.2217025063691422,0.4385892890498006,95,0.3
29,5.822478721212707,0.13849765269875713,2.1413738604245025,0.4571748460578171,95,0.3
