reg,opus,epoch,val_loss,val_acc,loss,acc
0.01,127,3,9462.555466608977,278.3787330316742,9044.229215727868,281.24250860558294
0.01,127,4,9471.305745452777,278.3787330316742,9029.231318910955,282.87414453079697
0.01,127,5,9441.495846147238,278.3787330316742,9018.079884552897,280.81313073113273
0.01,130,0,9493.314104420799,378.6830357142857,11496.436765388613,297.9587254488047
0.01,130,1,9553.417304583956,236.04910714285714,10227.872441746806,309.7495021281581
0.01,130,2,9459.946144478663,378.6830357142857,10203.236294155347,307.62329649804525
0.01,130,3,9505.725015061242,378.6830357142857,10185.365293255367,305.78702799796946
0.01,130,4,9452.276597704207,236.04910714285714,10158.419286468092,309.07298215471127
0.01,130,5,9516.77702665329,378.6830357142857,10147.92207169921,310.9092506540669
0.01,131,0,10343.36282480295,337.4471417683802,11873.078451895912,316.61703045314374
0.01,131,1,10366.562483313497,337.4471417683802,10545.850746225211,329.5832517053
0.01,131,2,10306.180928412507,337.4471417683802,10515.451604257421,320.33602415984564
0.01,131,3,10407.02283267594,337.4471417683802,10487.959200625295,326.2663113758377
0.01,131,4,10378.213638417312,337.4471417683802,10478.12218938288,322.84885771835354
0.01,131,5,10379.84811885523,337.4471417683802,10451.593527268162,328.1760648980671
0.01,132,0,11082.612269892552,277.25247548702527,11135.354844632215,304.93274591672747
0.01,132,1,11109.698766104064,277.25247548702527,9888.182381103645,312.33771297126594
0.01,132,2,11073.608089130705,277.25247548702527,9857.027592139753,310.81874537089715
0.01,132,3,11131.606943198161,277.25247548702527,9826.020085297205,307.87574565017826
0.01,132,4,11166.938633470252,277.25247548702527,9808.070529397924,313.76174510434794
0.01,132,5,11177.724207541338,277.25247548702527,9785.52364861065,308.44535849421584
0.01,135,0,6474.686217076447,236.7198934261591,6955.67630128663,184.5632668431524
0.01,135,1,6447.199316146609,236.7198934261591,6199.812521140056,189.91953330909146
0.01,135,2,6477.101535553465,236.7198934261591,6184.572604967734,189.63462551919912
0.01,135,3,6488.14215965931,236.7198934261591,6172.21571269705,188.72292058797746
0.01,135,4,6480.446455099864,236.7198934261591,6158.798448669906,190.94520135660972
0.01,135,5,6481.354679697128,236.7198934261591,6147.139252886702,190.5463304495717
0.01,18,0,33844.713279167125,1217.5756861970385,41141.43227206337,969.6180555555555
0.01,18,1,33840.827400544775,1217.5756861970385,35463.7581275569,1023.8715277777778
0.01,18,2,33628.22770014965,1217.5756861970385,35361.67225903935,1027.34375
0.01,18,3,33553.940229413645,1217.5756861970385,35297.43140604761,1013.4548611111112
0.01,18,4,33621.58012894273,1217.5756861970385,35229.86695832676,1033.420138888889
0.01,18,5,33661.39331437179,1217.5756861970385,35183.91857875718,1034.7222222222222
0.01,59,0,23021.054620979543,584.1536247227921,26059.003606273807,730.8243759475438
0.01,59,1,22933.572069114653,584.1536247227921,22861.804769778322,741.4626454724172
0.01,59,2,22902.26281963593,584.1536247227921,22812.05082083888,747.8950875029537
0.01,59,3,22885.510137528046,584.1536247227921,22750.223757656455,745.6684729722838
0.01,59,4,22919.77451851437,584.1536247227921,22706.00684001855,747.8950875232297
0.01,59,5,22964.9245997924,584.1536247227921,22673.94463820261,745.9158745687794
0.01,74,0,5997.479335806314,214.54653471350275,7027.82644271901,189.0405904084727
0.01,74,1,6010.310198684729,214.54653471350275,6277.186207311808,190.53452821441178
0.01,74,2,6018.386486157333,214.54653471350275,6264.0306806504,193.75224038554012
0.01,74,3,5980.17012535857,214.54653471350275,6249.4136360630455,191.28149710582252
0.01,74,4,5985.210967337416,214.54653471350275,6237.375763263963,193.86715867758016
0.01,74,5,5980.007672031012,214.54653471350275,6232.433890960564,194.49920928636914
0.01,95,0,6060.609494407785,103.8865416213427,5883.957423109064,157.69143497064437
0.01,95,1,6092.216230591697,103.8865416213427,5253.293628677198,166.15808919717912
0.01,95,2,6079.513174703237,103.8865416213427,5237.310066427822,168.1304347840424
0.01,95,3,6115.1097564152515,101.86932711864067,5225.591811221366,167.1683149855725
0.01,95,4,6120.29506160545,103.8865416213427,5215.253906124504,165.2921813771226
0.01,95,5,6123.217883831645,103.8865416213427,5208.929629442536,165.09975741886228
0.05,127,0,10087.495977122539,278.3787330316742,13562.091271643523,279.8684994083661
0.05,127,1,10015.924931773448,278.3787330316742,9620.231608033593,283.56114913580353
0.05,127,2,9865.474599281586,278.3787330316742,9513.948206810712,286.30916753663536
0.05,127,3,9844.234481767939,278.3787330316742,9417.03763106894,281.5860109074464
0.05,127,4,9767.622572661094,278.3787330316742,9339.838942909786,286.996172141642
0.05,127,5,9751.43861818141,278.3787330316742,9273.017989385793,284.50578045857014
0.05,130,0,10172.88974608694,378.6830357142857,15236.303510048969,301.43797102653133
0.05,130,1,10061.496854679926,378.6830357142857,10829.296065485185,309.6528564176657
0.05,130,2,10059.298079354421,378.6830357142857,10698.86013351771,311.1991877862642
0.05,130,3,9864.83794110162,378.6830357142857,10600.111414693167,308.0098793479356
0.05,130,4,9840.579659598214,378.6830357142857,10505.459212538108,311.10254207577185
0.05,130,5,9788.679873091834,378.6830357142857,10432.037304839234,308.7830450246742
0.05,131,0,11001.740666535467,337.4471417683802,15777.371251899169,322.4468043471051
0.05,131,1,10924.023487289714,337.4471417683802,11168.943558529661,324.55758455982664
0.05,131,2,10847.360664857208,337.4471417683802,11031.660250684181,327.67349818831264
0.05,131,3,10750.87612934008,337.4471417683802,10924.258751944692,328.0755515498256
0.05,131,4,10734.688327420758,337.4471417683802,10831.645548775201,327.27144481107314
0.05,131,5,10679.998870971338,337.4471417683802,10753.880887463987,324.35655786334354
0.05,132,0,11634.356434762283,277.25247548702527,14881.565011101648,306.0719716182419
0.05,132,1,11562.026594330375,277.25247548702527,10474.823902587714,315.09084176802145
0.05,132,2,11461.859866180044,277.25247548702527,10343.408348583203,312.33771297197325
0.05,132,3,11419.802664325574,277.25247548702527,10235.968827321063,314.8060353300878
0.05,132,4,11402.107431518756,277.25247548702527,10146.939222453757,312.4326484477479
0.05,132,5,11386.503666627523,277.25247548702527,10071.159984014332,316.13513197395605
0.05,135,0,6798.0268869977435,236.7198934261591,9171.88741306004,187.86819722169673
0.05,135,1,6723.092345110195,236.7198934261591,6565.615604532722,191.97086940158073
0.05,135,2,6733.9888173241025,236.7198934261591,6488.440351646648,189.46368084305607
0.05,135,3,6661.615079673543,236.7198934261591,6420.207352509103,189.00782837786977
0.05,135,4,6652.384441482331,236.7198934261591,6368.442396135442,189.12179149501543
0.05,135,5,6619.392484885411,236.7198934261591,6317.716270545339,188.3240496817885
0.05,18,0,36185.98600968215,1217.5756861970385,57252.00829241011,1033.8541666666667
0.05,18,1,35821.161369410125,1217.5756861970385,37630.13038370344,1036.8923611111113
0.05,18,2,35579.674787481476,1217.5756861970385,37256.83436791102,1040.798611111111
0.05,18,3,35248.887210224246,1217.5756861970385,36956.05536633067,1034.7222222222222
0.05,18,4,35106.32082893313,1217.5756861970385,36648.965573973124,1020.8333333333334
0.05,18,5,35060.194390852805,1217.5756861970385,36421.01892828942,1039.9305555555554
0.05,59,0,24666.184571688715,584.1536247227921,35419.73231020623,739.9782357662565
0.05,59,1,24262.691293966644,584.1536247227921,24232.44117415056,745.9158745743092
0.05,59,2,24173.532695012847,584.1536247227921,23965.551951337136,751.6061117563738
0.05,59,3,23967.37614699975,584.1536247227921,23739.778235829348,750.8639069060584
0.05,59,4,23750.015872325974,584.1536247227921,23547.700897590872,750.1217020520568
0.05,59,5,23578.504664704487,584.1536247227921,23399.12109974382,743.4418584065915
0.05,74,0,6430.433044261429,214.54653471350275,9298.043887237403,190.07485504625157
0.05,74,1,6361.720130043534,214.54653471350275,6645.925446183542,194.61412757840924
0.05,74,2,6264.794510514036,214.54653471350275,6570.240430134123,194.38429098876375
0.05,74,3,6224.78121082948,214.54653471350275,6503.465500054387,193.7522403846839
0.05,74,4,6205.137879101908,214.54653471350275,6448.463988755085,193.80969952813533
0.05,74,5,6158.143397019013,214.54653471350275,6403.681779538699,192.08592514753437
0.05,95,0,6341.806370027748,103.8865416213427,7774.553301150676,165.43649934689313
0.05,95,1,6331.442394714774,103.8865416213427,5564.170909017216,167.12020899421535
0.05,95,2,6244.70980912419,103.8865416213427,5491.759892247609,166.30240716838327
0.05,95,3,6249.101982324896,103.8865416213427,5437.965769984549,167.36073894813384
0.05,95,4,6187.334004314852,103.8865416213427,5388.844634765198,169.2368725522827
0.05,95,5,6212.552761525616,103.8865416213427,5350.846689248037,167.55316290496043
0.1,127,0,10524.909996244163,278.3787330316742,17669.474466721796,282.444766658906
0.1,127,1,10287.875181710342,278.3787330316742,9974.40296692128,284.2481537356916
0.1,127,2,10068.617029693223,278.3787330316742,9761.40460293032,282.616517805359
0.1,127,3,9967.717615931928,278.3787330316742,9588.703128669305,287.08204771678794
0.1,127,4,9849.221307826581,278.3787330316742,9457.919394392326,284.8492827629929
0.1,127,5,9709.694133330471,278.3787330316742,9345.245083353597,284.8492827668319
0.1,130,0,10687.78259754181,378.6830357142857,19657.74295431061,308.2031707689204
0.1,130,1,10456.585330622536,378.6830357142857,11213.09117066585,311.39247920724904
0.1,130,2,10269.249231474741,236.04910714285714,10975.534252289695,313.32539341709713
0.1,130,3,10158.860053334916,378.6830357142857,10787.064770658339,310.03943926107536
0.1,130,4,9989.622711283819,378.6830357142857,10638.805483460887,313.1321019953922
0.1,130,5,9884.644039188111,378.6830357142857,10511.440698821847,309.9427935498629
0.1,131,0,11496.076003816226,337.4471417683802,20418.52486094887,324.95963792208846
0.1,131,1,11240.353079361197,337.4471417683802,11568.29668905253,325.1606646133293
0.1,131,2,11112.207366662187,337.4471417683802,11325.580983301976,326.6683647530771
0.1,131,3,10956.268567503103,337.4471417683802,11123.585429018376,327.17093146807383
0.1,131,4,10864.589202017547,337.4471417683802,10964.899253103678,325.36169129932796
0.1,131,5,10771.903050823332,337.4471417683802,10835.254279340605,327.77401152532093
0.1,132,0,12110.266912699532,138.62623762376236,19292.00290369287,307.5909392186105
0.1,132,1,11839.103716883328,277.25247548702527,10859.799922652226,314.3313579480319
0.1,132,2,11628.789423558577,277.25247548702527,10616.300179135977,312.24277749690606
0.1,132,3,11574.207981215057,277.25247548702527,10426.860262763224,313.95161604776297
